id;localidade;logradouro;numero;estabelecimento;lat;lon;area_risco;setor_risco;grau_risco
38918523;ALTO RIO POSSMOSER;IDA FRIEDRICH MARQUARDT;0;;-20.068279;-40.839406;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918524;ALTO RIO POSSMOSER;IDA FRIEDRICH MARQUARDT;0;;-20.068346;-40.839903;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197070538;ALTO RIO POSSMOSER;IDA FRIEDRICH MARQUARDT;0;;-20.068346;-40.839815;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197070576;ALTO RIO POSSMOSER;REINALDO BERGER;0;BS ELETROMOVEIS;-20.06799;-40.84023;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197070586;ALTO RIO POSSMOSER;REINALDO BERGER;0;REVENDEDORA DE CARROS SEMINOVOS;-20.067962;-40.840233;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197070595;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.068007;-40.840108;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197070603;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.068019;-40.840069;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197070610;ALTO RIO POSSMOSER;REINALDO BERGER;1177;;-20.067943;-40.840008;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197070620;ALTO RIO POSSMOSER;REINALDO BERGER;0;SCHIMIDT CONSULTORIA;-20.067989;-40.839842;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197070631;ALTO RIO POSSMOSER;REINALDO BERGER;0;PRECO BAIXO FARMACIA ACAI SORVETES;-20.067883;-40.839679;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918525;ALTO RIO POSSMOSER;REINALDO BERGER;1129;;-20.067892;-40.839661;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918530;ALTO RIO POSSMOSER;REINALDO BERGER;1129;DULAR UTILIDADES DO LAR EG ELETROMOVEIS;-20.067927;-40.839671;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918533;ALTO RIO POSSMOSER;REINALDO BERGER;0;ESTACIONAMENTO SUPERSHOW;-20.067847;-40.839267;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918534;ALTO RIO POSSMOSER;REINALDO BERGER;0;BAR;-20.067691;-40.838656;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918537;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.06769;-40.838963;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918539;ALTO RIO POSSMOSER;REINALDO BERGER;0;REVENDEDORA DE CARROS;-20.067856;-40.839148;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918552;ALTO RIO POSSMOSER;REINALDO BERGER;0;GARAGEM;-20.067447;-40.837827;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918553;ALTO RIO POSSMOSER;REINALDO BERGER;911;;-20.067526;-40.83759;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918554;ALTO RIO POSSMOSER;REINALDO BERGER;855;;-20.067501;-40.836949;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918555;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.067535;-40.83761;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918556;ALTO RIO POSSMOSER;REINALDO BERGER;855;SERRANA EMBALAGENS;-20.067521;-40.837311;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918557;ALTO RIO POSSMOSER;REINALDO BERGER;0;COMERCIO ROSE MODAS VENDA DE ROUPAS;-20.067421;-40.837761;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918558;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.067571;-40.837669;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918559;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.06756;-40.837622;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197070743;ALTO RIO POSSMOSER;REINALDO BERGER;855;FABRICA DE LINGUICA;-20.067595;-40.836795;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918324;SAO SEBASTIAO;ALTO SAO SEBASTIAO;0;;-19.989986;-40.839301;Alto São Sebastião - Zona Rural;ES_SM_SR_07_CPRM;Muito Alto
38918325;SAO SEBASTIAO;ALTO SAO SEBASTIAO;0;;-19.990002;-40.839205;Alto São Sebastião - Zona Rural;ES_SM_SR_07_CPRM;Muito Alto
196564633;ALTO SAO SEBASTIAO;ALTO SAO SEBASTIAO;0;;-20.004222;-40.828086;Alto São Sebastião;ES_SM_SR_06_CPRM;Muito Alto
113195424;ALTO SAO SEBASTIAO;PARA SAO SEBASTIAO;0;;-20.003792;-40.828996;Alto São Sebastião;ES_SM_SR_06_CPRM;Muito Alto
218889778;SAO SEBASTIAO DO MEIL;HENRIQUE EGGERT;0;;-20.029481;-40.753624;Sem nome;S17R3;Alto
218889782;SAO SEBASTIAO DO MEIL;HENRIQUE EGGERT;0;;-20.029514;-40.753458;Sem nome;S17R3;Alto
218889785;SAO SEBASTIAO DO MEIL;HENRIQUE EGGERT;0;;-20.029479;-40.753394;Sem nome;S17R3;Alto
218889791;SAO SEBASTIAO DO MEIL;HENRIQUE EGGERT;0;;-20.029457;-40.753268;Sem nome;S17R3;Alto
218889794;SAO SEBASTIAO DO MEIL;HENRIQUE EGGERT;0;;-20.029573;-40.75312;Sem nome;S17R3;Alto
218889798;SAO SEBASTIAO DO MEIL;HENRIQUE EGGERT;0;;-20.029523;-40.753119;Sem nome;S17R3;Alto
218889803;SAO SEBASTIAO DO MEIL;HENRIQUE EGGERT;0;;-20.029459;-40.753007;Sem nome;S17R3;Alto
218889807;SAO SEBASTIAO DO MEIL;HENRIQUE EGGERT;0;;-20.029461;-40.75293;Sem nome;S17R3;Alto
218889813;SAO SEBASTIAO DO MEIL;HENRIQUE EGGERT;0;;-20.029498;-40.753119;Sem nome;S17R3;Alto
218889816;SAO SEBASTIAO DO MEIL;HENRIQUE EGGERT;0;;-20.029449;-40.753122;Sem nome;S17R3;Alto
38910651;CENTRO;CARLITO HOFFMANN;280;;-20.038751;-40.732347;Beira Rio;S1R3;Alto
38910653;CENTRO;CARLITO HOFFMANN;0;;-20.038752;-40.732436;Beira Rio;S1R3;Alto
38910655;CENTRO;CARLITO HOFFMANN;0;;-20.038773;-40.732886;Beira Rio;S1R3;Alto
38910657;CENTRO;CARLITO HOFFMANN;0;;-20.038778;-40.732812;Beira Rio;S1R3;Alto
38910660;CENTRO;CARLITO HOFFMANN;0;;-20.039009;-40.733407;Beira Rio;S1R3;Alto
38910662;CENTRO;CARLITO HOFFMANN;0;;-20.038987;-40.733437;Beira Rio;S1R3;Alto
38910663;CENTRO;CARLITO HOFFMANN;0;;-20.039309;-40.733709;Beira Rio;S1R3;Alto
38910664;CENTRO;CARLITO HOFFMANN;0;;-20.039289;-40.733706;Beira Rio;S1R3;Alto
38910665;CENTRO;CARLITO HOFFMANN;0;;-20.039099;-40.733641;Beira Rio;S1R3;Alto
38910666;CENTRO;CARLITO HOFFMANN;0;;-20.039308;-40.733693;Beira Rio;S1R3;Alto
38910667;CENTRO;CARLITO HOFFMANN;0;;-20.039343;-40.73374;Beira Rio;S1R3;Alto
38910668;CENTRO;CARLITO HOFFMANN;0;;-20.039417;-40.733735;Beira Rio;S1R3;Alto
38910669;CENTRO;CARLITO HOFFMANN;0;;-20.039453;-40.733783;Beira Rio;S1R3;Alto
38910670;CENTRO;CARLITO HOFFMANN;0;;-20.039504;-40.733749;Beira Rio;S1R3;Alto
38910671;CENTRO;CARLITO HOFFMANN;0;;-20.039594;-40.734065;Beira Rio;S1R3;Alto
38910672;CENTRO;CARLITO HOFFMANN;0;;-20.039559;-40.734007;Beira Rio;S1R3;Alto
38910674;CENTRO;CARLITO HOFFMANN;0;;-20.039594;-40.734257;Beira Rio;S1R3;Alto
38910675;CENTRO;CARLITO HOFFMANN;0;;-20.039547;-40.734502;Beira Rio;S1R3;Alto
38910676;CENTRO;CARLITO HOFFMANN;0;GRANJA FLORENCIO BERGER;-20.039599;-40.734429;Beira Rio;S1R3;Alto
196181559;CENTRO;CARLITO HOFFMANN;0;;-20.038899;-40.730974;Beira Rio;S1R3;Alto
196181581;CENTRO;CARLITO HOFFMANN;0;;-20.03871;-40.732276;Beira Rio;S1R3;Alto
196181598;CENTRO;CARLITO HOFFMANN;0;;-20.038934;-40.733203;Beira Rio;S1R3;Alto
196181605;CENTRO;CARLITO HOFFMANN;0;;-20.039484;-40.733805;Beira Rio;S1R3;Alto
196181606;CENTRO;CARLITO HOFFMANN;0;;-20.039497;-40.733858;Beira Rio;S1R3;Alto
196181607;CENTRO;CARLITO HOFFMANN;0;;-20.039529;-40.734065;Beira Rio;S1R3;Alto
196181608;CENTRO;CARLITO HOFFMANN;0;;-20.039522;-40.734174;Beira Rio;S1R3;Alto
196181610;CENTRO;CARLITO HOFFMANN;0;;-20.03961;-40.734262;Beira Rio;S1R3;Alto
196181611;CENTRO;CARLITO HOFFMANN;0;;-20.039578;-40.73434;Beira Rio;S1R3;Alto
196181612;CENTRO;CARLITO HOFFMANN;0;GRANJA DE CODORNAS;-20.039599;-40.73451;Beira Rio;S1R3;Alto
196181613;CENTRO;CARLITO HOFFMANN;0;;-20.039572;-40.73412;Beira Rio;S1R3;Alto
196181615;CENTRO;CARLITO HOFFMANN;0;;-20.039577;-40.73393;Beira Rio;S1R3;Alto
196181616;CENTRO;CARLITO HOFFMANN;0;;-20.039521;-40.73384;Beira Rio;S1R3;Alto
196181619;CENTRO;CARLITO HOFFMANN;0;;-20.039426;-40.733719;Beira Rio;S1R3;Alto
196181662;CENTRO;CARLITO HOFFMANN;0;;-20.039119;-40.733606;Beira Rio;S1R3;Alto
38911934;SAO SEBASTIAO DE CIMA;ES 368;14;;-20.039968;-40.752694;Vila dos Italianos;S19R3;Alto
38911940;SAO SEBASTIAO DE CIMA;ES 368;0;;-20.039849;-40.752242;Vila dos Italianos;S19R3;Alto
38911539;ALTO RIO POSSMOSER;SEM DENOMINACAO 1;0;;-20.066566;-40.839111;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38911540;ALTO RIO POSSMOSER;SEM DENOMINACAO 1;0;;-20.066559;-40.839097;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38911541;ALTO RIO POSSMOSER;SEM DENOMINACAO 1;0;;-20.066511;-40.838921;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38911542;ALTO RIO POSSMOSER;SEM DENOMINACAO 1;0;;-20.066505;-40.838872;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
201127358;ALTO RIO POSSMOSER;SEM DENOMINACAO 1;0;OFICINA MECANICA;-20.066618;-40.839372;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
201127362;ALTO RIO POSSMOSER;SEM DENOMINACAO 1;0;;-20.066479;-40.838745;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
201127369;ALTO RIO POSSMOSER;SEM DENOMINACAO 1;0;;-20.066566;-40.838774;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
201127374;ALTO RIO POSSMOSER;SEM DENOMINACAO 1;0;;-20.066612;-40.838809;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
201127366;ALTO RIO POSSMOSER;SEM DENOMINACAO 1;0;;-20.066498;-40.838763;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38909533;CENTRO;WALTER BERTHOLD CARL DOBRUNS;396;;-20.005661;-40.740996;Sem nome;S11R3;Alto
38909539;CENTRO;WALTER BERTHOLD CARL DOBRUNS;430;;-20.006164;-40.741124;Sem nome;S11R3;Alto
38909555;CENTRO;WALTER BERTHOLD CARL DOBRUNS;450;GALPAO DE VERDURAS;-20.006134;-40.741248;Sem nome;S11R3;Alto
201138028;CENTRO;WALTER BERTHOLD CARL DOBRUNS;466;;-20.006128;-40.741231;Sem nome;S11R3;Alto
38911561;ALTO RIO POSSMOSER;ARTHUR SEIDLER;0;;-20.066256;-40.834997;Sem nome;S18R3;Alto
38911562;ALTO RIO POSSMOSER;ARTHUR SEIDLER;0;;-20.066258;-40.835065;Sem nome;S18R3;Alto
38911568;ALTO RIO POSSMOSER;ARTHUR SEIDLER;0;;-20.066147;-40.834869;Sem nome;S18R3;Alto
38917519;CENTRO;HENRIQUE FREDERICO STUHR;200;;-20.001027;-40.737635;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196326863;CENTRO;HENRIQUE FREDERICO STUHR;0;OFICINA DO TARCISIO;-20.001119;-40.7379;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196326845;CENTRO;HENRIQUE FREDERICO STUHR;210;;-20.000983;-40.737929;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196326849;CENTRO;HENRIQUE FREDERICO STUHR;220;;-20.001259;-40.737822;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196326851;CENTRO;HENRIQUE FREDERICO STUHR;0;;-20.001057;-40.737966;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196326853;CENTRO;HENRIQUE FREDERICO STUHR;222;;-20.001058;-40.737978;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196326855;CENTRO;HENRIQUE FREDERICO STUHR;230;;-20.001147;-40.738091;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196326857;CENTRO;HENRIQUE FREDERICO STUHR;230;;-20.00115;-40.738082;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38917522;CENTRO;HENRIQUE FREDERICO STUHR;233;;-20.001174;-40.737978;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38917523;CENTRO;HENRIQUE FREDERICO STUHR;223;;-20.001184;-40.738013;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196326867;CENTRO;HENRIQUE FREDERICO STUHR;223;SALAO DO BETO;-20.001259;-40.737902;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38917546;CENTRO;SOFIA H ERDMANN;150;;-20.000767;-40.738317;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38917547;CENTRO;SOFIA H ERDMANN;214;;-20.000618;-40.737664;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38917548;CENTRO;SOFIA H ERDMANN;230;;-20.000558;-40.73748;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38917549;CENTRO;SOFIA H ERDMANN;166;;-20.000662;-40.737992;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38917550;CENTRO;SOFIA H ERDMANN;166;;-20.000779;-40.738267;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38917551;CENTRO;SOFIA H ERDMANN;166;;-20.00069;-40.738119;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38917552;CENTRO;SOFIA H ERDMANN;200;;-20.00057;-40.73768;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38917556;CENTRO;SOFIA H ERDMANN;0;;-20.000756;-40.735932;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38917557;CENTRO;SOFIA H ERDMANN;244;;-20.000529;-40.737391;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38917558;CENTRO;SOFIA H ERDMANN;0;;-20.000915;-40.736284;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38917559;CENTRO;SOFIA H ERDMANN;0;;-20.000934;-40.735988;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38917561;CENTRO;SOFIA H ERDMANN;0;;-20.000885;-40.735897;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38917562;CENTRO;SOFIA H ERDMANN;0;;-20.001156;-40.735984;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38917563;CENTRO;SOFIA H ERDMANN;0;;-20.00096;-40.735948;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38917564;CENTRO;SOFIA H ERDMANN;410;;-20.000745;-40.736069;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38917565;CENTRO;SOFIA H ERDMANN;0;;-20.000923;-40.736301;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196326908;CENTRO;SOFIA H ERDMANN;0;;-20.000829;-40.735913;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196326909;CENTRO;SOFIA H ERDMANN;0;;-20.000911;-40.736024;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196326911;CENTRO;SOFIA H ERDMANN;0;;-20.000928;-40.736191;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196326913;CENTRO;SOFIA H ERDMANN;0;;-20.000756;-40.738239;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196326915;CENTRO;SOFIA H ERDMANN;0;;-20.000947;-40.735889;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196326904;CENTRO;SOFIA H ERDMANN;140;;-20.000701;-40.738315;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196326905;CENTRO;SOFIA H ERDMANN;150;;-20.00077;-40.738237;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196326906;CENTRO;SOFIA H ERDMANN;200;;-20.000697;-40.737801;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196326907;CENTRO;SOFIA H ERDMANN;200;BATATAS BAR;-20.000616;-40.737747;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38917554;CENTRO;SOFIA H ERDMANN;226;;-20.000588;-40.737625;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38910013;CENTRO;MARTHA CECILIA BROMENSCHENKEL;210;;-20.007695;-40.74539;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197054891;CENTRO;MARTHA CECILIA BROMENSCHENKEL;58;;-20.00744;-40.745319;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197054898;CENTRO;MARTHA CECILIA BROMENSCHENKEL;34;;-20.007456;-40.745601;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197054905;CENTRO;MARTHA CECILIA BROMENSCHENKEL;0;;-20.007424;-40.746084;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197054915;CENTRO;MARTHA CECILIA BROMENSCHENKEL;240;;-20.007595;-40.745447;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197054925;CENTRO;MARTHA CECILIA BROMENSCHENKEL;260;;-20.007462;-40.745879;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197054982;CENTRO;MARTHA CECILIA BROMENSCHENKEL;280;MARCENARIA KUSTER;-20.007584;-40.745766;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197054989;CENTRO;MARTHA CECILIA BROMENSCHENKEL;280;;-20.007717;-40.745796;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197054995;CENTRO;CARLOS GUILHERME ALBERTO DOBRUNS;0;;-20.007709;-40.744704;Sem nome;S13R3;Alto
197055002;CENTRO;CARLOS GUILHERME ALBERTO DOBRUNS;0;;-20.007911;-40.744749;Sem nome;S13R3;Alto
38910087;SAO LUIS;CARLOS GUILHERME ALBERTO DOBRUNS;0;;-20.007735;-40.745421;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38910088;SAO LUIS;CARLOS GUILHERME ALBERTO DOBRUNS;13;;-20.008276;-40.745391;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38910091;SAO LUIS;CARLOS GUILHERME ALBERTO DOBRUNS;0;;-20.008032;-40.745285;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197055016;SAO LUIS;CARLOS GUILHERME ALBERTO DOBRUNS;260;;-20.007737;-40.745292;Sem nome;S13R3;Alto
197055022;SAO LUIS;CARLOS GUILHERME ALBERTO DOBRUNS;0;;-20.007789;-40.745259;Sem nome;S13R3;Alto
197055030;SAO LUIS;CARLOS GUILHERME ALBERTO DOBRUNS;0;;-20.007806;-40.745434;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197055049;SAO LUIS;CARLOS GUILHERME ALBERTO DOBRUNS;80;;-20.008232;-40.74531;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197055057;SAO LUIS;CARLOS GUILHERME ALBERTO DOBRUNS;0;;-20.008154;-40.745163;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38910095;SAO LUIS;ANICE GOMES DE BRITO;11;;-20.007831;-40.744969;Sem nome;S13R3;Alto
197055068;SAO LUIS;ANICE GOMES DE BRITO;12;;-20.007946;-40.745122;Sem nome;S13R3;Alto
197055076;SAO LUIS;ANICE GOMES DE BRITO;410;;-20.008005;-40.745026;Sem nome;S13R3;Alto
197055108;SAO LUIS;GALERANO AFONSO VENTURINI;0;ZE DA MOLA;-20.008653;-40.744332;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38910016;CENTRO;24 DE JUNHO;201;;-20.008518;-40.744583;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38910018;CENTRO;24 DE JUNHO;36;;-20.008297;-40.744708;Sem nome;S13R3;Alto
38910020;CENTRO;24 DE JUNHO;540;;-20.008383;-40.74467;Sem nome;S13R3;Alto
38910021;CENTRO;24 DE JUNHO;25;;-20.007568;-40.744861;Sem nome;S13R3;Alto
38910022;CENTRO;24 DE JUNHO;0;;-20.00831;-40.744639;Sem nome;S13R3;Alto
38910023;CENTRO;24 DE JUNHO;0;;-20.008286;-40.74477;Sem nome;S13R3;Alto
38910024;CENTRO;24 DE JUNHO;540;;-20.00843;-40.744693;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197055127;CENTRO;24 DE JUNHO;540;;-20.008349;-40.744622;Sem nome;S13R3;Alto
197055136;CENTRO;24 DE JUNHO;25;;-20.007792;-40.74493;Sem nome;S13R3;Alto
197055144;CENTRO;24 DE JUNHO;202;;-20.008379;-40.744397;Sem nome;S13R3;Alto
197055155;CENTRO;24 DE JUNHO;22;;-20.008489;-40.744616;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197055218;SAO LUIS;24 DE JUNHO;275;;-20.009669;-40.745877;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197055228;SAO LUIS;24 DE JUNHO;555;;-20.009523;-40.7463;Sem nome;S15R3;Alto
197055234;SAO LUIS;24 DE JUNHO;534;;-20.009576;-40.746316;Sem nome;S15R3;Alto
197055241;SAO LUIS;24 DE JUNHO;234;;-20.009557;-40.746101;Sem nome;S15R3;Alto
197055247;SAO LUIS;24 DE JUNHO;62;;-20.009646;-40.746015;Sem nome;S15R3;Alto
197055252;SAO LUIS;24 DE JUNHO;62;;-20.009437;-40.746014;Sem nome;S15R3;Alto
197055258;SAO LUIS;24 DE JUNHO;92;;-20.009622;-40.745992;Sem nome;S15R3;Alto
197055265;SAO LUIS;24 DE JUNHO;478;;-20.009378;-40.745819;Sem nome;S15R3;Alto
197055272;SAO LUIS;24 DE JUNHO;0;;-20.009448;-40.745804;Sem nome;S15R3;Alto
197055280;SAO LUIS;24 DE JUNHO;478;;-20.009446;-40.74581;Sem nome;S15R3;Alto
197055289;SAO LUIS;24 DE JUNHO;0;;-20.009542;-40.745782;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197055296;SAO LUIS;24 DE JUNHO;0;;-20.009564;-40.745722;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197055304;SAO LUIS;24 DE JUNHO;0;;-20.00953;-40.745688;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197055312;SAO LUIS;24 DE JUNHO;0;;-20.010012;-40.745907;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197055317;SAO LUIS;24 DE JUNHO;0;;-20.009882;-40.745703;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197055322;SAO LUIS;24 DE JUNHO;53;;-20.009533;-40.745547;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197055329;SAO LUIS;24 DE JUNHO;0;;-20.009355;-40.745683;Sem nome;S15R3;Alto
197055336;SAO LUIS;24 DE JUNHO;154;;-20.009298;-40.745504;Sem nome;S15R3;Alto
197055344;SAO LUIS;24 DE JUNHO;0;;-20.009211;-40.745638;Sem nome;S15R3;Alto
197055352;SAO LUIS;24 DE JUNHO;0;;-20.009174;-40.745621;Sem nome;S15R3;Alto
197055360;SAO LUIS;24 DE JUNHO;152;;-20.009353;-40.745252;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
